municipality_code,municipality_name,comarca_code,comarca_name,reference_period,subject_to_special_hut_license_regime,existing_hut_count,population,hut_per_100_residents,explicit_local_moratorium,explicit_local_prohibition,local_regulation_checked,regulation_reference,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
080752,Dosrius,21,Maresme,2025S1,false,21,6307,0.332963,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080765,Esparreguera,11,Baix Llobregat,2025S1,true,4,22639,0.017669,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
080771,Esplugues de Llobregat,11,Baix Llobregat,2025S1,true,18,48424,0.037172,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
080787,l'Espunyola,14,Berguedà,2025S1,false,3,260,1.153846,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080790,l'Estany,42,Moianès,2025S1,false,4,391,1.023018,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080804,Fígols,14,Berguedà,2025S1,false,2,41,4.878049,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080811,Fogars de Montclús,41,Vallès Oriental,2025S1,false,13,493,2.636917,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080826,Fogars de la Selva,34,Selva,2025S1,false,23,1705,1.348974,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080832,Folgueroles,24,Osona,2025S1,false,0,2262,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080847,Fonollosa,07,Bages,2025S1,false,4,1571,0.254615,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080850,Font-rubí,03,Alt Penedès,2025S1,false,11,1436,0.766017,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080863,les Franqueses del Vallès,41,Vallès Oriental,2025S1,true,7,20855,0.033565,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
080879,Gallifa,40,Vallès Occidental,2025S1,false,1,171,0.584795,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080885,la Garriga,41,Vallès Oriental,2025S1,true,20,17386,0.115035,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
080898,Gavà,11,Baix Llobregat,2025S1,true,245,48181,0.508499,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
080902,Gaià,07,Bages,2025S1,false,1,174,0.574713,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080919,Gelida,03,Alt Penedès,2025S1,false,12,8192,0.146484,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080924,Gironella,14,Berguedà,2025S1,false,15,5082,0.295159,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080930,Gisclareny,14,Berguedà,2025S1,true,3,28,10.714286,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
080945,la Granada,03,Alt Penedès,2025S1,false,2,2281,0.087681,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080958,Granera,42,Moianès,2025S1,false,3,83,3.614458,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080961,Granollers,41,Vallès Oriental,2025S1,true,17,65123,0.026104,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
080977,Gualba,41,Vallès Oriental,2025S1,false,22,1753,1.254991,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080983,Sant Salvador de Guardiola,07,Bages,2025S1,false,0,3596,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
080996,Guardiola de Berguedà,14,Berguedà,2025S1,false,39,962,4.054054,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
081000,Gurb,24,Osona,2025S1,false,3,2738,0.109569,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
081017,l'Hospitalet de Llobregat,13,Barcelonès,2025S1,true,520,292161,0.177984,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
081022,Igualada,06,Anoia,2025S1,true,43,42449,0.101298,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
081038,Jorba,06,Anoia,2025S1,false,1,849,0.117786,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
081043,la Llacuna,06,Anoia,2025S1,false,13,961,1.352758,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
081056,la Llagosta,41,Vallès Oriental,2025S1,true,0,13254,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
081069,Llinars del Vallès,41,Vallès Oriental,2025S1,true,10,10931,0.091483,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
081075,Lliçà d'Amunt,41,Vallès Oriental,2025S1,false,18,16519,0.108965,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
081081,Lliçà de Vall,41,Vallès Oriental,2025S1,false,3,6891,0.043535,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
081094,Lluçà,43,Lluçanès,2025S1,false,2,280,0.714286,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
081108,Malgrat de Mar,21,Maresme,2025S1,true,369,19630,1.879776,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
081115,Malla,24,Osona,2025S1,false,1,286,0.34965,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
081120,Manlleu,24,Osona,2025S1,true,0,21321,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
081136,Manresa,07,Bages,2025S1,true,154,80692,0.190849,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
081141,Martorell,11,Baix Llobregat,2025S1,false,9,28989,0.031046,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
081154,Martorelles,41,Vallès Oriental,2025S1,false,2,4987,0.040104,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
081167,les Masies de Roda,24,Osona,2025S1,false,0,758,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
